"","Contexto","Elemento"
"7287","hypo - BGI (CG context) - Upstream","Os05g0576600"
"7288","hypo - BGI (CG context) - Upstream","Os06g0103100"
"7289","hypo - BGI (CG context) - Upstream","Os06g0103200"
"7290","hypo - BGI (CG context) - Upstream","Os06g0188600"
"7291","hypo - BGI (CG context) - Upstream","Os06g0188950"
"7292","hypo - BGI (CG context) - Upstream","Os06g0229066"
"7293","hypo - BGI (CG context) - Upstream","Os06g0332600"
"7294","hypo - BGI (CG context) - Upstream","Os06g0360500"
"7295","hypo - BGI (CG context) - Upstream","Os06g0539700"
"7296","hypo - BGI (CG context) - Upstream","Os06g0551400"
"7297","hypo - BGI (CG context) - Upstream","Os06g0551450"
"7298","hypo - BGI (CG context) - Upstream","Os06g0600800"
"7299","hypo - BGI (CG context) - Upstream","Os06g0627500"
"7300","hypo - BGI (CG context) - Upstream","Os06g0641550"
"7301","hypo - BGI (CG context) - Upstream","Os06g0641575"
"7302","hypo - BGI (CG context) - Upstream","Os06g0641600"
"7303","hypo - BGI (CG context) - Upstream","Os06g0659500"
"7304","hypo - BGI (CG context) - Upstream","Os06g0686400"
"7305","hypo - BGI (CG context) - Upstream","Os06g0712500"
"7306","hypo - BGI (CG context) - Upstream","Os06g0713000"
"7307","hypo - BGI (CG context) - Upstream","Os07g0107583"
"7308","hypo - BGI (CG context) - Upstream","Os07g0110650"
"7309","hypo - BGI (CG context) - Upstream","Os07g0215500"
"7310","hypo - BGI (CG context) - Upstream","Os07g0273150"
"7311","hypo - BGI (CG context) - Upstream","Os07g0421800"
"7312","hypo - BGI (CG context) - Upstream","Os07g0434100"
"7313","hypo - BGI (CG context) - Upstream","Os07g0475000"
"7314","hypo - BGI (CG context) - Upstream","Os07g0495100"
"7315","hypo - BGI (CG context) - Upstream","Os07g0510100"
"7316","hypo - BGI (CG context) - Upstream","Os07g0521600"
"7317","hypo - BGI (CG context) - Upstream","Os07g0565500"
"7318","hypo - BGI (CG context) - Upstream","Os07g0624600"
"7319","hypo - BGI (CG context) - Upstream","Os07g0660000"
"7320","hypo - BGI (CG context) - Upstream","Os08g0136750"
"7321","hypo - BGI (CG context) - Upstream","Os08g0136800"
"7322","hypo - BGI (CG context) - Upstream","Os08g0140500"
"7323","hypo - BGI (CG context) - Upstream","Os08g0144100"
"7324","hypo - BGI (CG context) - Upstream","Os08g0155100"
"7325","hypo - BGI (CG context) - Upstream","Os08g0179000"
"7326","hypo - BGI (CG context) - Upstream","Os08g0223766"
"7327","hypo - BGI (CG context) - Upstream","Os08g0223799"
"7328","hypo - BGI (CG context) - Upstream","Os08g0255500"
"7329","hypo - BGI (CG context) - Upstream","Os08g0266400"
"7330","hypo - BGI (CG context) - Upstream","Os08g0388900"
"7331","hypo - BGI (CG context) - Upstream","Os08g0432300"
"7332","hypo - BGI (CG context) - Upstream","Os08g0442200"
"7333","hypo - BGI (CG context) - Upstream","Os08g0454600"
"7334","hypo - BGI (CG context) - Upstream","Os08g0502800"
"7335","hypo - BGI (CG context) - Upstream","Os08g0563500"
"7336","hypo - BGI (CG context) - Upstream","Os09g0255200"
"7337","hypo - BGI (CG context) - Upstream","Os09g0355400"
"7338","hypo - BGI (CG context) - Upstream","Os09g0563700"
"7339","hypo - BGI (CG context) - Upstream","Os09g0572301"
"7340","hypo - BGI (CG context) - Upstream","Os10g0167200"
"7341","hypo - BGI (CG context) - Upstream","Os10g0183000"
"7342","hypo - BGI (CG context) - Upstream","Os10g0183150"
"7343","hypo - BGI (CG context) - Upstream","Os10g0188000"
"7344","hypo - BGI (CG context) - Upstream","Os10g0359500"
"7345","hypo - BGI (CG context) - Upstream","Os10g0447100"
"7346","hypo - BGI (CG context) - Upstream","Os10g0544600"
"7347","hypo - BGI (CG context) - Upstream","Os10g0553800"
"7348","hypo - BGI (CG context) - Upstream","Os11g0107000"
"7349","hypo - BGI (CG context) - Upstream","Os11g0107266"
"7350","hypo - BGI (CG context) - Upstream","Os11g0195200"
"7351","hypo - BGI (CG context) - Upstream","Os11g0206850"
"7352","hypo - BGI (CG context) - Upstream","Os11g0303050"
"7353","hypo - BGI (CG context) - Upstream","Os11g0432900"
"7354","hypo - BGI (CG context) - Upstream","Os11g0516000"
"7355","hypo - BGI (CG context) - Upstream","Os11g0552600"
"7356","hypo - BGI (CG context) - Upstream","Os11g0572900"
"7357","hypo - BGI (CG context) - Upstream","Os11g0585900"
"7358","hypo - BGI (CG context) - Upstream","Os11g0588300"
"7359","hypo - BGI (CG context) - Upstream","Os11g0595000"
"7360","hypo - BGI (CG context) - Upstream","Os11g0606500"
"7361","hypo - BGI (CG context) - Upstream","Os11g0606600"
"7362","hypo - BGI (CG context) - Upstream","Os11g0619000"
"7363","hypo - BGI (CG context) - Upstream","Os11g0690066"
"7364","hypo - BGI (CG context) - Upstream","Os11g0690154"
"7365","hypo - BGI (CG context) - Upstream","Os11g0702250"
"7366","hypo - BGI (CG context) - Upstream","Os11g0702300"
"7367","hypo - BGI (CG context) - Upstream","Os11g0707450"
"7368","hypo - BGI (CG context) - Upstream","Os11g0707600"
"7369","hypo - BGI (CG context) - Upstream","Os12g0209502"
"7370","hypo - BGI (CG context) - Upstream","Os12g0432600"
"7371","hypo - BGI (CG context) - Upstream","Os12g0450300"
"7372","hypo - BGI (CG context) - Upstream","Os12g0556300"
"7373","hypo - BGI (CG context) - Upstream","Os12g0557400"
"7374","hypo - BGI (CG context) - Upstream","Os12g0557501"
"7375","hypo - BGI (CG context) - Upstream","Os12g0563300"
"7376","hypo - BGI (CG context) - Upstream","Os12g0563350"
"7377","hypo - BGI (CG context) - Upstream","Os12g0603800"
"7378","hypo - BGI (CG context) - Upstream","Os12g0632401"
"7379","hyper - BGI (CG context) - Upstream","Os01g0114400"
"7380","hyper - BGI (CG context) - Upstream","Os01g0114402"
"7381","hyper - BGI (CG context) - Upstream","Os01g0131250"
"7382","hyper - BGI (CG context) - Upstream","Os01g0172400"
"7383","hyper - BGI (CG context) - Upstream","Os01g0173600"
"7384","hyper - BGI (CG context) - Upstream","Os01g0174200"
"7385","hyper - BGI (CG context) - Upstream","Os01g0174300"
"7386","hyper - BGI (CG context) - Upstream","Os01g0181300"
"7387","hyper - BGI (CG context) - Upstream","Os01g0190500"
"7388","hyper - BGI (CG context) - Upstream","Os01g0200200"
"7389","hyper - BGI (CG context) - Upstream","Os01g0202700"
"7390","hyper - BGI (CG context) - Upstream","Os01g0214300"
"7391","hyper - BGI (CG context) - Upstream","Os01g0293100"
"7392","hyper - BGI (CG context) - Upstream","Os01g0309800"
"7393","hyper - BGI (CG context) - Upstream","Os01g0318201"
"7394","hyper - BGI (CG context) - Upstream","Os01g0323950"
"7395","hyper - BGI (CG context) - Upstream","Os01g0368900"
"7396","hyper - BGI (CG context) - Upstream","Os01g0525100"
"7397","hyper - BGI (CG context) - Upstream","Os01g0534700"
"7398","hyper - BGI (CG context) - Upstream","Os01g0588500"
"7399","hyper - BGI (CG context) - Upstream","Os01g0588550"
"7400","hyper - BGI (CG context) - Upstream","Os01g0604150"
"7401","hyper - BGI (CG context) - Upstream","Os01g0616300"
"7402","hyper - BGI (CG context) - Upstream","Os01g0616366"
"7403","hyper - BGI (CG context) - Upstream","Os01g0616333"
"7404","hyper - BGI (CG context) - Upstream","Os01g0626032"
"7405","hyper - BGI (CG context) - Upstream","Os01g0658600"
"7406","hyper - BGI (CG context) - Upstream","Os01g0678500"
"7407","hyper - BGI (CG context) - Upstream","Os01g0713600"
"7408","hyper - BGI (CG context) - Upstream","Os01g0746200"
"7409","hyper - BGI (CG context) - Upstream","Os01g0819000"
"7410","hyper - BGI (CG context) - Upstream","Os01g0881900"
"7411","hyper - BGI (CG context) - Upstream","Os01g0901000"
"7412","hyper - BGI (CG context) - Upstream","Os01g0919500"
"7413","hyper - BGI (CG context) - Upstream","Os01g0925300"
"7414","hyper - BGI (CG context) - Upstream","Os01g0925350"
"7415","hyper - BGI (CG context) - Upstream","Os01g0945650"
"7416","hyper - BGI (CG context) - Upstream","Os01g0945700"
"7417","hyper - BGI (CG context) - Upstream","Os02g0121800"
"7418","hyper - BGI (CG context) - Upstream","Os02g0125600"
"7419","hyper - BGI (CG context) - Upstream","Os02g0146700"
"7420","hyper - BGI (CG context) - Upstream","Os02g0164800"
"7421","hyper - BGI (CG context) - Upstream","Os02g0167850"
"7422","hyper - BGI (CG context) - Upstream","Os02g0168000"
"7423","hyper - BGI (CG context) - Upstream","Os02g0191600"
"7424","hyper - BGI (CG context) - Upstream","Os02g0302700"
"7425","hyper - BGI (CG context) - Upstream","Os02g0327700"
"7426","hyper - BGI (CG context) - Upstream","Os02g0552400"
"7427","hyper - BGI (CG context) - Upstream","Os02g0552450"
"7428","hyper - BGI (CG context) - Upstream","Os02g0565150"
"7429","hyper - BGI (CG context) - Upstream","Os02g0572300"
"7430","hyper - BGI (CG context) - Upstream","Os02g0572351"
"7431","hyper - BGI (CG context) - Upstream","Os02g0602900"
"7432","hyper - BGI (CG context) - Upstream","Os02g0603600"
"7433","hyper - BGI (CG context) - Upstream","Os02g0619801"
"7434","hyper - BGI (CG context) - Upstream","Os02g0639700"
"7435","hyper - BGI (CG context) - Upstream","Os02g0654300"
"7436","hyper - BGI (CG context) - Upstream","Os02g0730300"
"7437","hyper - BGI (CG context) - Upstream","Os02g0823100"
"7438","hyper - BGI (CG context) - Upstream","Os03g0102400"
"7439","hyper - BGI (CG context) - Upstream","Os03g0119100"
"7440","hyper - BGI (CG context) - Upstream","Os03g0209700"
"7441","hyper - BGI (CG context) - Upstream","Os03g0218300"
"7442","hyper - BGI (CG context) - Upstream","Os03g0224300"
"7443","hyper - BGI (CG context) - Upstream","Os03g0229600"
"7444","hyper - BGI (CG context) - Upstream","Os03g0234100"
"7445","hyper - BGI (CG context) - Upstream","Os03g0259400"
"7446","hyper - BGI (CG context) - Upstream","Os03g0270800"
"7447","hyper - BGI (CG context) - Upstream","Os03g0296400"
"7448","hyper - BGI (CG context) - Upstream","Os03g0352500"
"7449","hyper - BGI (CG context) - Upstream","Os03g0369700"
"7450","hyper - BGI (CG context) - Upstream","Os03g0379100"
"7451","hyper - BGI (CG context) - Upstream","Os03g0379200"
"7452","hyper - BGI (CG context) - Upstream","Os03g0379400"
"7453","hyper - BGI (CG context) - Upstream","Os03g0389175"
"7454","hyper - BGI (CG context) - Upstream","Os03g0401366"
"7455","hyper - BGI (CG context) - Upstream","Os03g0582200"
"7456","hyper - BGI (CG context) - Upstream","Os03g0603100"
"7457","hyper - BGI (CG context) - Upstream","Os03g0603200"
"7458","hyper - BGI (CG context) - Upstream","Os03g0616450"
"7459","hyper - BGI (CG context) - Upstream","Os03g0648600"
"7460","hyper - BGI (CG context) - Upstream","Os03g0667500"
"7461","hyper - BGI (CG context) - Upstream","Os03g0678400"
"7462","hyper - BGI (CG context) - Upstream","Os03g0713200"
"7463","hyper - BGI (CG context) - Upstream","Os03g0725000"
"7464","hyper - BGI (CG context) - Upstream","Os03g0741900"
"7465","hyper - BGI (CG context) - Upstream","Os03g0827700"
"7466","hyper - BGI (CG context) - Upstream","Os03g0852600"
"7467","hyper - BGI (CG context) - Upstream","Os04g0101400"
"7468","hyper - BGI (CG context) - Upstream","Os04g0101550"
"7469","hyper - BGI (CG context) - Upstream","Os04g0120300"
"7470","hyper - BGI (CG context) - Upstream","Os04g0191600"
"7471","hyper - BGI (CG context) - Upstream","Os04g0366000"
"7472","hyper - BGI (CG context) - Upstream","Os04g0367201"
"7473","hyper - BGI (CG context) - Upstream","Os04g0388700"
"7474","hyper - BGI (CG context) - Upstream","Os04g0405401"
"7475","hyper - BGI (CG context) - Upstream","Os04g0408650"
"7476","hyper - BGI (CG context) - Upstream","Os04g0408700"
"7477","hyper - BGI (CG context) - Upstream","Os04g0432200"
"7478","hyper - BGI (CG context) - Upstream","Os04g0505700"
"7479","hyper - BGI (CG context) - Upstream","Os04g0598000"
"7480","hyper - BGI (CG context) - Upstream","Os04g0643200"
"7481","hyper - BGI (CG context) - Upstream","Os04g0647800"
"7482","hyper - BGI (CG context) - Upstream","Os04g0650300"
"7483","hyper - BGI (CG context) - Upstream","Os04g0650366"
"7484","hyper - BGI (CG context) - Upstream","Os04g0650333"
"7485","hyper - BGI (CG context) - Upstream","Os04g0654550"
"7486","hyper - BGI (CG context) - Upstream","Os05g0108100"
"7487","hyper - BGI (CG context) - Upstream","Os05g0108200"
"7488","hyper - BGI (CG context) - Upstream","Os05g0113300"
"7489","hyper - BGI (CG context) - Upstream","Os05g0121800"
"7490","hyper - BGI (CG context) - Upstream","Os05g0123300"
"7491","hyper - BGI (CG context) - Upstream","Os05g0149400"
"7492","hyper - BGI (CG context) - Upstream","Os05g0149450"
"7493","hyper - BGI (CG context) - Upstream","Os05g0150000"
"7494","hyper - BGI (CG context) - Upstream","Os05g0150900"
"7495","hyper - BGI (CG context) - Upstream","Os05g0304400"
"7496","hyper - BGI (CG context) - Upstream","Os05g0315100"
"7497","hyper - BGI (CG context) - Upstream","Os05g0316000"
"7498","hyper - BGI (CG context) - Upstream","Os05g0316050"
"7499","hyper - BGI (CG context) - Upstream","Os05g0355900"
"7500","hyper - BGI (CG context) - Upstream","Os05g0356500"
"7501","hyper - BGI (CG context) - Upstream","Os05g0368100"
"7502","hyper - BGI (CG context) - Upstream","Os05g0372400"
"7503","hyper - BGI (CG context) - Upstream","Os05g0376600"
"7504","hyper - BGI (CG context) - Upstream","Os05g0389800"
"7505","hyper - BGI (CG context) - Upstream","Os05g0391500"
"7506","hyper - BGI (CG context) - Upstream","Os05g0455600"
"7507","hyper - BGI (CG context) - Upstream","Os05g0463300"
"7508","hyper - BGI (CG context) - Upstream","Os05g0481000"
"7509","hyper - BGI (CG context) - Upstream","Os05g0575400"
"7510","hyper - BGI (CG context) - Upstream","Os06g0115500"
"7511","hyper - BGI (CG context) - Upstream","Os06g0115550"
"7512","hyper - BGI (CG context) - Upstream","Os06g0115700"
"7513","hyper - BGI (CG context) - Upstream","Os06g0120466"
"7514","hyper - BGI (CG context) - Upstream","Os06g0128000"
"7515","hyper - BGI (CG context) - Upstream","Os06g0157500"
"7516","hyper - BGI (CG context) - Upstream","Os06g0162550"
"7517","hyper - BGI (CG context) - Upstream","Os06g0165900"
"7518","hyper - BGI (CG context) - Upstream","Os06g0167000"
"7519","hyper - BGI (CG context) - Upstream","Os06g0185900"
"7520","hyper - BGI (CG context) - Upstream","Os06g0332500"
"7521","hyper - BGI (CG context) - Upstream","Os06g0360600"
"7522","hyper - BGI (CG context) - Upstream","Os06g0499900"
"7523","hyper - BGI (CG context) - Upstream","Os06g0541132"
"7524","hyper - BGI (CG context) - Upstream","Os06g0574900"
"7525","hyper - BGI (CG context) - Upstream","Os06g0619066"
"7526","hyper - BGI (CG context) - Upstream","Os06g0627100"
"7527","hyper - BGI (CG context) - Upstream","Os06g0634100"
"7528","hyper - BGI (CG context) - Upstream","Os06g0687450"
"7529","hyper - BGI (CG context) - Upstream","Os06g0698600"
"7530","hyper - BGI (CG context) - Upstream","Os06g0730500"
"7531","hyper - BGI (CG context) - Upstream","Os07g0134800"
"7532","hyper - BGI (CG context) - Upstream","Os07g0135550"
"7533","hyper - BGI (CG context) - Upstream","Os07g0141900"
"7534","hyper - BGI (CG context) - Upstream","Os07g0148200"
"7535","hyper - BGI (CG context) - Upstream","Os07g0170400"
"7536","hyper - BGI (CG context) - Upstream","Os07g0178800"
"7537","hyper - BGI (CG context) - Upstream","Os07g0196300"
"7538","hyper - BGI (CG context) - Upstream","Os07g0212400"
"7539","hyper - BGI (CG context) - Upstream","Os07g0223700"
"7540","hyper - BGI (CG context) - Upstream","Os07g0230400"
"7541","hyper - BGI (CG context) - Upstream","Os07g0242400"
"7542","hyper - BGI (CG context) - Upstream","Os07g0250501"
"7543","hyper - BGI (CG context) - Upstream","Os07g0256300"
"7544","hyper - BGI (CG context) - Upstream","Os07g0258100"
"7545","hyper - BGI (CG context) - Upstream","Os07g0259400"
"7546","hyper - BGI (CG context) - Upstream","Os07g0259450"
"7547","hyper - BGI (CG context) - Upstream","Os07g0472300"
"7548","hyper - BGI (CG context) - Upstream","Os07g0501800"
"7549","hyper - BGI (CG context) - Upstream","Os07g0517600"
"7550","hyper - BGI (CG context) - Upstream","Os07g0524100"
"7551","hyper - BGI (CG context) - Upstream","Os07g0531800"
"7552","hyper - BGI (CG context) - Upstream","Os07g0531900"
"7553","hyper - BGI (CG context) - Upstream","Os07g0538300"
"7554","hyper - BGI (CG context) - Upstream","Os07g0568200"
"7555","hyper - BGI (CG context) - Upstream","Os07g0583700"
"7556","hyper - BGI (CG context) - Upstream","Os07g0588900"
"7557","hyper - BGI (CG context) - Upstream","Os07g0634900"
"7558","hyper - BGI (CG context) - Upstream","Os07g0636000"
"7559","hyper - BGI (CG context) - Upstream","Os07g0670600"
"7560","hyper - BGI (CG context) - Upstream","Os07g0687900"
"7561","hyper - BGI (CG context) - Upstream","Os08g0132700"
"7562","hyper - BGI (CG context) - Upstream","Os08g0161900"
"7563","hyper - BGI (CG context) - Upstream","Os08g0161950"
"7564","hyper - BGI (CG context) - Upstream","Os08g0197025"
"7565","hyper - BGI (CG context) - Upstream","Os08g0197050"
"7566","hyper - BGI (CG context) - Upstream","Os08g0224500"
"7567","hyper - BGI (CG context) - Upstream","Os08g0235600"
"7568","hyper - BGI (CG context) - Upstream","Os08g0296700"
"7569","hyper - BGI (CG context) - Upstream","Os08g0308300"
"7570","hyper - BGI (CG context) - Upstream","Os08g0338500"
