"","Gene_ID","Total_Lists_Present_In","Categories"
"1950","ORSiTERTOOT00162",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1951","ORSiTERTOOT00205",2,"hyper - Azucena (CHG context) - repeats | hypo - BGI (CHH context) - repeats"
"1952","ORSiTERTOOT00221",2,"hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats"
"1953","ORSiTERTOOT00247",2,"hypo - Azucena (CHG context) - repeats | hypo - BGI (CHH context) - repeats"
"1954","ORSiTERTOOT00275",2,"hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats"
"1955","ORSiTERTOOT00282",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1956","ORSiTETN00200012#DNA/En-Spm",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1957","ORSiTETNOOT00001#DNA",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1958","ORSiTETNOOT00011#DNA",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1959","ORSiTETNOOT00022#DNA",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1960","ORSiTETNOOT00027",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1961","ORSiTETNOOT00060#DNA",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1962","ORSiTETNOOT00065",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1963","ORSiTETNOOT00086#DNA",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1964","ORSiTETNOOT00090#DNA",2,"hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats"
"1965","ORSiTETNOOT00096#DNA",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1966","ORSiTETNOOT00105#DNA",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1967","ORSiTETNOOT00109#DNA",2,"hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats"
"1968","ORSiTETNOOT00110#DNA",2,"hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats"
"1969","ORSiTETNOOT00114#DNA",2,"hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats"
"1970","ORSiTETNOOT00154",2,"hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats"
"1971","ORSiTETNOOT00164",2,"hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats"
"1972","ORSiTETNOOT00172",2,"hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats"
"1973","ORSiTETNOOT00178",2,"hypo - Azucena (CG context) - repeats | hypo - BGI (CHH context) - repeats"
"1974","ORSiTETNOOT00181",2,"hypo - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats"
"1975","ORSiTETNOOT00201",2,"hypo - Azucena (CHH context) - repeats | hyper - BGI (CHH context) - repeats"
"1976","ORSiTETNOOT00922#DNA",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1977","OSMUD1#DNA/MuDR",2,"hypo - Azucena (CHH context) - repeats | hyper - BGI (CHH context) - repeats"
"1978","OSTE18#DNA",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1979","OSTE20#DNA",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1980","OSTE28#DNA",2,"hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats"
"1981","Os01g0100800",2,"hyper - Azucena (CG context) - genes | hypo - BGI (CHH context) - Upstream"
"1982","Os01g0104900",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"1983","Os01g0110400",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"1984","Os01g0111600",2,"hypo - BGI (CHH context) - genes | BGI_Expressed_genes"
"1985","Os01g0117900",2,"hyper - Azucena (CG context) - genes | AZU_Expressed_genes"
"1986","Os01g0120500",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"1987","Os01g0124650",2,"hypo - BGI (CHH context) - Upstream | AZU_Expressed_genes"
"1988","Os01g0125900",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"1989","Os01g0126200",2,"hyper - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes"
"1990","Os01g0126401",2,"hyper - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream"
"1991","Os01g0131300",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"1992","Os01g0137125",2,"hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - Upstream"
"1993","Os01g0137400",2,"hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - Upstream"
"1994","Os01g0137500",2,"hyper - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream"
"1995","Os01g0142600",2,"hypo - Azucena (CG context) - Upstream | hypo - Azucena (CHG context) - Upstream"
"1996","Os01g0151600",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"1997","Os01g0153150",2,"hypo - Azucena (CHG context) - genes | hypo - Azucena (CHH context) - genes"
"1998","Os01g0153200",2,"hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"1999","Os01g0155400",2,"hypo - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes"
"2000","Os01g0164300",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"2001","Os01g0182700",2,"hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"2002","Os01g0184000",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2003","Os01g0185500",2,"hyper - BGI (CG context) - genes | hypo - BGI (CHH context) - Upstream"
"2004","Os01g0185900",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream"
"2005","Os01g0186900",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"2006","Os01g0189100",2,"hypo - Azucena (CHH context) - genes | hyper - BGI (CG context) - genes"
"2007","Os01g0190000",2,"hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream"
"2008","Os01g0200400",2,"hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - Upstream"
"2009","Os01g0202700",2,"hyper - BGI (CG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2010","Os01g0203400",2,"hypo - BGI (CHH context) - genes | hypo - Azucena (CHG context) - Upstream"
"2011","Os01g0203800",2,"hypo - BGI (CHG context) - genes | hyper - BGI (CHH context) - genes"
"2012","Os01g0206650",2,"hypo - BGI (CG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2013","Os01g0209200",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"2014","Os01g0212100",2,"hyper - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"2015","Os01g0216000",2,"hypo - BGI (CHG context) - Upstream | BGI_Expressed_genes"
"2016","Os01g0216900",2,"hyper - BGI (CG context) - genes | hypo - BGI (CHH context) - genes"
"2017","Os01g0216951",2,"hyper - BGI (CG context) - genes | hypo - BGI (CHH context) - genes"
"2018","Os01g0217400",2,"hyper - BGI (CG context) - genes | hyper - Azucena (CHH context) - Upstream"
"2019","Os01g0218900",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream"
"2020","Os01g0220900",2,"hypo - Azucena (CHH context) - genes | hyper - Azucena (CG context) - Upstream"
"2021","Os01g0223200",2,"hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream"
"2022","Os01g0226500",2,"hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2023","Os01g0226600",2,"hypo - BGI (CHH context) - Upstream | BGI_Expressed_genes"
"2024","Os01g0231900",2,"hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2025","Os01g0235500",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2026","Os01g0238600",2,"hyper - Azucena (CG context) - genes | hyper - Azucena (CHG context) - Upstream"
"2027","Os01g0247500",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2028","Os01g0249700",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2029","Os01g0250200",2,"hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2030","Os01g0253000",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2031","Os01g0253050",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2032","Os01g0254100",2,"hyper - BGI (CG context) - genes | hypo - BGI (CHH context) - Upstream"
"2033","Os01g0257900",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2034","Os01g0258000",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2035","Os01g0259933",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2036","Os01g0260500",2,"hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - genes"
"2037","Os01g0260700",2,"hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"2038","Os01g0265400",2,"hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - genes"
"2039","Os01g0268600",2,"hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"2040","Os01g0271500",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2041","Os01g0273300",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream"
"2042","Os01g0274201",2,"hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHG context) - Upstream"
"2043","Os01g0275200",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHG context) - genes"
"2044","Os01g0275800",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2045","Os01g0275900",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2046","Os01g0276700",2,"hyper - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2047","Os01g0293100",2,"hypo - Azucena (CHH context) - Upstream | hyper - BGI (CG context) - Upstream"
"2048","Os01g0293800",2,"hyper - Azucena (CG context) - genes | hyper - BGI (CG context) - genes"
"2049","Os01g0302500",2,"hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"2050","Os01g0304200",2,"hypo - Azucena (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"2051","Os01g0305200",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2052","Os01g0305900",2,"hyper - Azucena (CHG context) - genes | hypo - Azucena (CHH context) - genes"
"2053","Os01g0307562",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2054","Os01g0311600",2,"hypo - Azucena (CHG context) - genes | hypo - BGI (CHH context) - Upstream"
"2055","Os01g0316800",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2056","Os01g0319200",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"2057","Os01g0327000",2,"hyper - Azucena (CG context) - genes | hypo - Azucena (CHG context) - Upstream"
"2058","Os01g0327250",2,"hyper - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream"
"2059","Os01g0331100",2,"hypo - Azucena (CHG context) - genes | hypo - BGI (CHH context) - genes"
"2060","Os01g0331500",2,"hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2061","Os01g0335600",2,"hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2062","Os01g0340400",2,"hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream"
"2063","Os01g0351500",2,"hyper - Azucena (CG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"2064","Os01g0355400",2,"hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"2065","Os01g0357500",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2066","Os01g0360600",2,"hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - Upstream"
"2067","Os01g0362400",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2068","Os01g0363900",2,"hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream"
"2069","Os01g0363950",2,"hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream"
"2070","Os01g0364800",2,"hypo - Azucena (CHG context) - genes | hyper - BGI (CG context) - genes"
"2071","Os01g0369000",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2072","Os01g0369700",2,"hypo - BGI (CHH context) - Upstream | BGI_Expressed_genes"
"2073","Os01g0371500",2,"hypo - BGI (CHH context) - genes | AZU_Expressed_genes"
"2074","Os01g0373800",2,"hypo - BGI (CHH context) - Upstream | AZU_Expressed_genes"
"2075","Os01g0382200",2,"hypo - BGI (CG context) - genes | hypo - BGI (CHH context) - genes"
"2076","Os01g0386600",2,"hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2077","Os01g0391600",2,"hypo - Azucena (CHH context) - genes | hyper - BGI (CHH context) - genes"
"2078","Os01g0392800",2,"hypo - Azucena (CHH context) - genes | hyper - BGI (CHH context) - genes"
"2079","Os01g0501000",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"2080","Os01g0501700",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2081","Os01g0506200",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - Upstream"
"2082","Os01g0509800",2,"hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream"
"2083","Os01g0510200",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"2084","Os01g0514000",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"2085","Os01g0516900",2,"hypo - BGI (CG context) - genes | hypo - BGI (CHH context) - genes"
"2086","Os01g0521600",2,"hyper - Azucena (CHG context) - genes | hypo - BGI (CHH context) - Upstream"
"2087","Os01g0540400",2,"hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"2088","Os01g0542100",2,"hyper - Azucena (CHH context) - genes | hypo - BGI (CHG context) - genes"
"2089","Os01g0550900",2,"hypo - Azucena (CHG context) - genes | hypo - BGI (CHG context) - Upstream"
"2090","Os01g0550950",2,"hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHG context) - Upstream"
"2091","Os01g0555300",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"2092","Os01g0556001",2,"hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream"
"2093","Os01g0557100",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"2094","Os01g0558200",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2095","Os01g0558825",2,"hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream"
"2096","Os01g0560200",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2097","Os01g0563700",2,"hypo - Azucena (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"2098","Os01g0567200",2,"hypo - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes"
"2099","Os01g0574400",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2100","Os01g0588500",2,"hyper - BGI (CG context) - Upstream | hypo - BGI (CHG context) - Upstream"
"2101","Os01g0588550",2,"hyper - BGI (CG context) - Upstream | hypo - BGI (CHG context) - Upstream"
"2102","Os01g0594650",2,"hyper - Azucena (CG context) - genes | hypo - Azucena (CHH context) - genes"
"2103","Os01g0594800",2,"hyper - Azucena (CG context) - Upstream | AZU_Expressed_genes"
"2104","Os01g0606000",2,"hyper - Azucena (CG context) - genes | hypo - BGI (CHH context) - Upstream"
"2105","Os01g0609200",2,"hypo - Azucena (CHH context) - genes | BGI_Expressed_genes"
"2106","Os01g0613800",2,"hypo - BGI (CHH context) - Upstream | AZU_Expressed_genes"
"2107","Os01g0616400",2,"hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2108","Os01g0616500",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2109","Os01g0621200",2,"hypo - Azucena (CHG context) - Upstream | AZU_Expressed_genes"
"2110","Os01g0628700",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2111","Os01g0632700",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHG context) - Upstream"
"2112","Os01g0636200",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2113","Os01g0638000",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"2114","Os01g0640000",2,"hyper - Azucena (CHH context) - genes | hypo - BGI (CHG context) - Upstream"
"2115","Os01g0641000",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2116","Os01g0641700",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2117","Os01g0646700",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"2118","Os01g0649400",2,"hypo - Azucena (CHG context) - genes | hyper - BGI (CHH context) - genes"
"2119","Os01g0649732",2,"hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - genes"
"2120","Os01g0650200",2,"hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes"
"2121","Os01g0651800",2,"hypo - Azucena (CHG context) - genes | hyper - Azucena (CHG context) - Upstream"
"2122","Os01g0651866",2,"hypo - Azucena (CHG context) - genes | hyper - Azucena (CHG context) - Upstream"
"2123","Os01g0656900",2,"hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2124","Os01g0658600",2,"hyper - Azucena (CG context) - Upstream | hyper - BGI (CG context) - Upstream"
"2125","Os01g0661000",2,"hypo - Azucena (CG context) - genes | hypo - Azucena (CHH context) - Upstream"
"2126","Os01g0661200",2,"hypo - Azucena (CG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"2127","Os01g0664200",2,"hypo - Azucena (CG context) - Upstream | hypo - Azucena (CHH context) - Upstream"
"2128","Os01g0672600",2,"hypo - Azucena (CG context) - Upstream | hyper - BGI (CHG context) - Upstream"
"2129","Os01g0674400",2,"hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream"
"2130","Os01g0676800",2,"hyper - BGI (CHH context) - genes | hypo - Azucena (CG context) - Upstream"
"2131","Os01g0679000",2,"hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"2132","Os01g0683400",2,"hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream"
"2133","Os01g0685800",2,"hyper - Azucena (CG context) - genes | hypo - BGI (CHH context) - Upstream"
"2134","Os01g0686300",2,"AZU_Expressed_genes | BGI_Expressed_genes"
"2135","Os01g0690333",2,"hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream"
"2136","Os01g0690800",2,"hypo - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes"
