,Gene_ID,Total_Lists_Present_In,Categories,ANNOTATION_GENE,ANNOTATION_RXN,Repeat,MSU,MSU_1,TF,Enzymes,RXN,PATHWAY
1976,ORSiTETNOOT00922#DNA,2,hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
1977,OSMUD1#DNA/MuDR,2,hypo - Azucena (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
1978,OSTE18#DNA,2,hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
1979,OSTE20#DNA,2,hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
1980,OSTE28#DNA,2,hypo - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
1981,Os01g0100800,2,hyper - Azucena (CG context) - genes | hypo - BGI (CHH context) - Upstream,Protein of unknown function DUF1664 family protein.,,,"LOC_Os01g01070.1,LOC_Os01g01070.2,LOC_Os01g01070.3",LOC_Os01g01070,,,,
1982,Os01g0104900,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,Transferase family protein.,,,LOC_Os01g01520.1,LOC_Os01g01520,,ethanol <em>O</em>-acetyltransferase,,
1983,Os01g0110400,2,hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to Acetyl-CoA C-acetyltransferase.,,,"LOC_Os01g02020.1,LOC_Os01g02020.3",LOC_Os01g02020,,acetyl-CoA <em>C</em>-acyltransferase,,superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate) // mevalonate pathway I (eukaryotes and bacteria)
1984,Os01g0111600,2,hypo - BGI (CHH context) - genes | BGI_Expressed_genes,"PEBP (phosphatidylethanolamine-binding protein) family protein, Regulation of ABA signaling-mediated seed germination",,,LOC_Os01g02120.1,LOC_Os01g02120,,,,
1985,Os01g0117900,2,hyper - Azucena (CG context) - genes | AZU_Expressed_genes,Similar to nodulin-like protein.,,,LOC_Os01g02870.1,LOC_Os01g02870,,,,
1986,Os01g0120500,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Similar to PAP fibrillin domain containing protein, expressed.",,,LOC_Os01g03040.1,LOC_Os01g03040,,,,
1987,Os01g0124650,2,hypo - BGI (CHH context) - Upstream | AZU_Expressed_genes,"Bowman-Birk inhibitor, Serine protease inhibitor, Resistance against the fungal pathogen",,,LOC_Os01g03390.1,LOC_Os01g03390,,,,
1988,Os01g0125900,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Ubiquitin-conjugating enzyme/RWD-like domain containing protein.,,,LOC_Os01g03520.1,LOC_Os01g03520,,(E3-independent) E2 ubiquitin-conjugating enzyme,,
1989,Os01g0126200,2,hyper - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes,Multicopper oxidase,,,LOC_Os01g03549.1,LOC_Os01g03549,,laccase,,
1990,Os01g0126401,2,hyper - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream,Hypothetical gene.,,,None,None,,,,
1991,Os01g0131300,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os01g04010.1,LOC_Os01g04010,,,,
1992,Os01g0137125,2,hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - Upstream,,,,,,,,,
1993,Os01g0137400,2,hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - Upstream,"Protein kinase, catalytic domain domain containing protein.",,,"LOC_Os01g04470.1,LOC_Os01g04490.1",LOC_Os01g04470,,,,
1994,Os01g0137500,2,hyper - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream,"Protein kinase, catalytic domain domain containing protein.",,,LOC_Os01g04520.1,LOC_Os01g04520,,,,
1995,Os01g0142600,2,hypo - Azucena (CG context) - Upstream | hypo - Azucena (CHG context) - Upstream,Conserved hypothetical protein.,,,LOC_Os01g04950.3,LOC_Os01g04950,,,,
1996,Os01g0151600,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os01g05830.1,LOC_Os01g05830,,,,
1997,Os01g0153150,2,hypo - Azucena (CHG context) - genes | hypo - Azucena (CHH context) - genes,Hypothetical conserved gene.,,,None,None,,,,
1998,Os01g0153200,2,hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream,Hypothetical conserved gene.,,,LOC_Os01g06000.1,LOC_Os01g06000,,,,
1999,Os01g0155400,2,hypo - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes,Conserved hypothetical protein.,,,"LOC_Os01g06270.1,LOC_Os01g06270.2",LOC_Os01g06270,,,,
2000,Os01g0164300,2,AZU_Expressed_genes | BGI_Expressed_genes,Pollen Ole e 1 allergen/extensin domain containing protein.,,,LOC_Os01g07060.1,LOC_Os01g07060,,,,
2001,Os01g0182700,2,hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,"Transcriptional repressor for secondary cell wall formation, Repression of rice lignification",,,"LOC_Os01g08710.1,LOC_Os01g08710.2",LOC_Os01g08710,WRKY,,,
2002,Os01g0184000,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,NUC156 family protein.,,,LOC_Os01g08850.1,LOC_Os01g08850,,,,
2003,Os01g0185500,2,hyper - BGI (CG context) - genes | hypo - BGI (CHH context) - Upstream,Protein of unknown function DUF1637 domain containing protein.,,,LOC_Os01g09030.1,LOC_Os01g09030,,cysteine dioxygenase,,
2004,Os01g0185900,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream,Similar to WRKY 1 (Fragment).,,,LOC_Os01g09080.1,LOC_Os01g09080,WRKY,,,
2005,Os01g0186900,2,AZU_Expressed_genes | BGI_Expressed_genes,"Similar to cDNA clone:001-117-G12, full insert sequence.",,,LOC_Os01g09220.1,LOC_Os01g09220,,,,
2006,Os01g0189100,2,hypo - Azucena (CHH context) - genes | hyper - BGI (CG context) - genes,Ankyrin domain containing protein.,,,LOC_Os01g09384.1,LOC_Os01g09384,,,,
2007,Os01g0190000,2,hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,Similar to oxidoreductase.,,,LOC_Os01g09430.1,LOC_Os01g09430,,Os01t0190000-01,,
2008,Os01g0200400,2,hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - Upstream,Thioredoxin domain 2 containing protein.,,,LOC_Os01g10340.1,LOC_Os01g10340,,,,
2009,Os01g0202700,2,hyper - BGI (CG context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to Flowering locus T3.,,,LOC_Os01g10590.1,LOC_Os01g10590,,,,
2010,Os01g0203400,2,hypo - BGI (CHH context) - genes | hypo - Azucena (CHG context) - Upstream,Hypothetical protein.,,,LOC_Os01g10640.1,LOC_Os01g10640,,,,
2011,Os01g0203800,2,hypo - BGI (CHG context) - genes | hyper - BGI (CHH context) - genes,"Protein of unknown function DUF641, plant domain containing protein.",,,"LOC_Os01g10680.1,LOC_Os01g10680.2",LOC_Os01g10680,,,,
2012,Os01g0206650,2,hypo - BGI (CG context) - Upstream | hypo - BGI (CHH context) - Upstream,,,,,,,,,
2013,Os01g0209200,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,Similar to 14-3-3 protein 7.,,,LOC_Os01g11110.2,LOC_Os01g11110,,,,
2014,Os01g0212100,2,hyper - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,"DEAD-like helicase, N-terminal domain containing protein.",,,LOC_Os01g11370.1,LOC_Os01g11370,,,,
2015,Os01g0216000,2,hypo - BGI (CHG context) - Upstream | BGI_Expressed_genes,"Lipase, GDSL domain containing protein.",,,LOC_Os01g11730.1,LOC_Os01g11730,,carboxylesterase,,
2016,Os01g0216900,2,hyper - BGI (CG context) - genes | hypo - BGI (CHH context) - genes,"Lipase, GDSL domain containing protein.",,,LOC_Os01g11790.1,LOC_Os01g11790,,carboxylesterase,,
2017,Os01g0216951,2,hyper - BGI (CG context) - genes | hypo - BGI (CHH context) - genes,,,,,,,,,
2018,Os01g0217400,2,hyper - BGI (CG context) - genes | hyper - Azucena (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os01g11850.1,LOC_Os01g11850,,,,
2019,Os01g0218900,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream,"Zinc finger, PHD-type domain containing protein.",,,"LOC_Os01g11960.1,LOC_Os01g11960.2",LOC_Os01g11960,,,,
2020,Os01g0220900,2,hypo - Azucena (CHH context) - genes | hyper - Azucena (CG context) - Upstream,Hypothetical conserved gene.,,,LOC_Os01g12150.1,LOC_Os01g12150,,,,
2021,Os01g0223200,2,hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,"Lipase, GDSL domain containing protein.",,,"LOC_Os01g12320.1,LOC_Os01g12320.2,LOC_Os01g12320.3",LOC_Os01g12320,,carboxylesterase,,
2022,Os01g0226500,2,hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,"LOC_Os01g12670.1,LOC_Os01g12670.2,LOC_Os01g12670.4,LOC_Os01g12670.5",LOC_Os01g12670,,,,
2023,Os01g0226600,2,hypo - BGI (CHH context) - Upstream | BGI_Expressed_genes,Similar to C4-dicarboxylate transporter/malic acid transport protein.,,,"LOC_Os01g12680.1,LOC_Os01g12680.2,LOC_Os01g12680.3,LOC_Os01g12680.4",LOC_Os01g12680,,,,
2024,Os01g0231900,2,hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,"K Homology, type 1, subgroup domain containing protein.",,,"LOC_Os01g13100.1,LOC_Os01g13100.2,LOC_Os01g13100.3",LOC_Os01g13100,,,,
2025,Os01g0235500,2,hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os01g13440.1,LOC_Os01g13440,,,,
2026,Os01g0238600,2,hyper - Azucena (CG context) - genes | hyper - Azucena (CHG context) - Upstream,"Nucleic acid-binding, OB-fold domain containing protein.",,,LOC_Os01g13700.1,LOC_Os01g13700,,,,
2027,Os01g0247500,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Protein kinase, core domain containing protein.",,,LOC_Os01g14510.1,LOC_Os01g14510,,,,
2028,Os01g0249700,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Heavy metal-associated domain, HMA domain containing protein.",,,LOC_Os01g14700.1,LOC_Os01g14700,,,,
2029,Os01g0250200,2,hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os01g14760.1,LOC_Os01g14760,,,,
2030,Os01g0253000,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to LpimPth3.,,,LOC_Os01g14926.1,LOC_Os01g14926,,,,
2031,Os01g0253050,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,None,None,,,,
2032,Os01g0254100,2,hyper - BGI (CG context) - genes | hypo - BGI (CHH context) - Upstream,Topless-related protein 1,,,"LOC_Os01g15020.1,LOC_Os01g15020.2",LOC_Os01g15020,,,,
2033,Os01g0257900,2,hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Hypothetical protein.,,,None,None,,,,
2034,Os01g0258000,2,hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Chloroplast protein, Early chloroplast development",,,LOC_Os01g15390.1,LOC_Os01g15390,,,,
2035,Os01g0259933,2,hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Non-protein coding transcript.,,,None,None,,,,
2036,Os01g0260500,2,hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - genes,Nucleotide-binding LRR receptor (NLR) family protein,,,"LOC_Os01g15560.1,LOC_Os01g15570.1,LOC_Os01g15580.1",LOC_Os01g15560,,,,
2037,Os01g0260700,2,hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream,"Purine-rich DNA-binding protein, Regulation of the rice sucrose synthase 1 (RSus1) expression in response to sucrose",,,LOC_Os01g15600.1,LOC_Os01g15600,,,,
2038,Os01g0265400,2,hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - genes,Conserved hypothetical protein.,,,LOC_Os01g16060.1,LOC_Os01g16060,,,,
2039,Os01g0268600,2,hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,"Glycoside hydrolase, family 31 protein.",,,LOC_Os01g16310.1,LOC_Os01g16310,,sulfoquinovosidase // sulfoquinovosidase,3-(6-sulfo-alpha-D-quinovosyl)-sn-glycerol + H2O  ->  6-sulfo-alpha-D-quinovose + glycerol,
2040,Os01g0271500,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to RUB-activating enzyme (Ubiquitin activating enzyme E1-like protein).,,,LOC_Os01g16540.1,LOC_Os01g16540,,E1 NEDD8-activating enzyme,,
2041,Os01g0273300,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream,BSD domain containing protein.,,,LOC_Os01g16670.1,LOC_Os01g16670,,,,
2042,Os01g0274201,2,hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHG context) - Upstream,Hypothetical gene.,,,None,None,,,,
2043,Os01g0275200,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHG context) - genes,Similar to Protein argonaute 15.,,,LOC_Os01g16850.1,LOC_Os01g16850,,,,
2044,Os01g0275800,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Hypothetical gene.,,,None,None,,,,
2045,Os01g0275900,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Hypothetical conserved gene.,,,None,None,,,,
2046,Os01g0276700,2,hyper - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,"Pyruvate kinase, Negative regulation of amylose content in the grain",,,"LOC_Os01g16960.1,LOC_Os01g16960.2",LOC_Os01g16960,,pyruvate kinase,,"superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle // glycolysis IV // Rubisco shunt // glycolysis I (from glucose 6-phosphate)"
2047,Os01g0293100,2,hypo - Azucena (CHH context) - Upstream | hyper - BGI (CG context) - Upstream,"bHLH transcription factor, Control of anther cell differentiation, Pollen development",,,LOC_Os01g18870.1,LOC_Os01g18870,bHLH,,,
2048,Os01g0293800,2,hyper - Azucena (CG context) - genes | hyper - BGI (CG context) - genes,Hypothetical protein.,,,None,None,,,,
2049,Os01g0302500,2,hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,"Ortholog of maize lg3 (Liguleless3), Knotted1-type homeobox protein, Shoot formation during early embryogenesis",,,LOC_Os01g19694.1,LOC_Os01g19694,TALE,,,
2050,Os01g0304200,2,hypo - Azucena (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,Similar to Transcription factor PCF7.,,,None,None,,,,
2051,Os01g0305200,2,hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Lg106-like family protein.,,,LOC_Os01g19940.1,LOC_Os01g19940,,,,
2052,Os01g0305900,2,hyper - Azucena (CHG context) - genes | hypo - Azucena (CHH context) - genes,"R2R3-MYB transcription factor 7, Response to drought and cadmium stresses",,,LOC_Os01g19970.1,LOC_Os01g19970,MYB,,,
2053,Os01g0307562,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to JD1.,,,None,None,,1-acylglycerophosphocholine <em>O</em>-acyltransferase // 1-acylglycerol-3-phosphate <em>O</em>-acyltransferase,,"phospholipid remodeling (phosphatidylcholine, yeast) // phosphatidylcholine acyl editing // phospholipid remodeling (phosphatidate, yeast) // superpathway of phospholipid biosynthesis II (plants) // phosphatidylglycerol biosynthesis II // CDP-diacylglycerol biosynthesis I // diacylglycerol and triacylglycerol biosynthesis"
2054,Os01g0311600,2,hypo - Azucena (CHG context) - genes | hypo - BGI (CHH context) - Upstream,Sulfotransferase family protein.,,,LOC_Os01g20950.1,LOC_Os01g20950,,flavonol 3-sulfotransferase,,
2055,Os01g0316800,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to Deleted in split hand/splt foot protein (Fragment).,,,"LOC_Os01g21440.1,LOC_Os01g21440.2",LOC_Os01g21440,,,,
2056,Os01g0319200,2,AZU_Expressed_genes | BGI_Expressed_genes,Hypothetical conserved gene.,,,LOC_Os01g21650.1,LOC_Os01g21650,,,,
2057,Os01g0327000,2,hyper - Azucena (CG context) - genes | hypo - Azucena (CHG context) - Upstream,Similar to Class III peroxidase 14.,,,LOC_Os01g22336.1,LOC_Os01g22336,,peroxidase,,
2058,Os01g0327250,2,hyper - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream,,,,,,,,,
2059,Os01g0331100,2,hypo - Azucena (CHG context) - genes | hypo - BGI (CHH context) - genes,Similar to Alpha-L-fucosidase 2.,,,"LOC_Os01g22780.1,LOC_Os01g22780.2",LOC_Os01g22780,,&alpha;-<small>L</small>-fucosidase,,
2060,Os01g0331500,2,hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Non-protein coding transcript.,,,None,None,,,,
2061,Os01g0335600,2,hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os01g23370.1,LOC_Os01g23370,,,,
2062,Os01g0340400,2,hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream,"Transcription factor, MADS-box domain containing protein.",,,LOC_Os01g23780.1,LOC_Os01g23780,M-type_MADS,,,
2063,Os01g0351500,2,hyper - Azucena (CG context) - Upstream | hypo - Azucena (CHH context) - Upstream,Plant disease resistance response protein domain containing protein.,,,LOC_Os01g24960.1,LOC_Os01g24960,,pterocarpan synthase,,
2064,Os01g0355400,2,hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream,Similar to BPM3; protein binding.,,,LOC_Os01g25300.1,LOC_Os01g25300,,,,
2065,Os01g0357500,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to Ferredoxin-nitrite reductase.,,,LOC_Os01g25520.1,LOC_Os01g25520,,ferredoxin&mdash;nitrite reductase,,nitrate reduction II (assimilatory)
2066,Os01g0360600,2,hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - Upstream,Dephospho-CoA kinase family protein.,,,LOC_Os01g25880.1,LOC_Os01g25880,,dephospho-CoA kinase,3'-dephospho-CoA + ATP  ->  coenzyme A + ADP + H+,superpathway of pantothenate and coenzymeA biosynthesis // coenzyme A biosynthesis I (bacteria) // coenzyme A biosynthesis II (eukaryotic)
2067,Os01g0362400,2,hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os01g26070.1,LOC_Os01g26070,,,,
2068,Os01g0363900,2,hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream,"Ortholog of Arabidopsis HASTY (HST) and human exportin-5 (XPO5), Xpo1 domain protein, Regulation of miRNA accumulation and crown root development",,,"LOC_Os01g26160.1,LOC_Os01g26160.2",LOC_Os01g26160,,,,
2069,Os01g0363950,2,hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream,Hypothetical gene.,,,None,None,,,,
2070,Os01g0364800,2,hypo - Azucena (CHG context) - genes | hyper - BGI (CG context) - genes,"Protein kinase, catalytic domain domain containing protein.",,,"LOC_Os01g26270.1,LOC_Os01g26280.1",LOC_Os01g26270,,,,
2071,Os01g0369000,2,hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Component of cullin-RING E3 ubiquitin ligase (CRL) complex, Salt/drought stress response",,,"LOC_Os01g27150.1,LOC_Os01g27150.2",LOC_Os01g27150,,,,
2072,Os01g0369700,2,hypo - BGI (CHH context) - Upstream | BGI_Expressed_genes,Similar to Glutathione S-transferase GST 8 (EC 2.5.1.18).,,,LOC_Os01g27210.1,LOC_Os01g27210,,glutathione transferase,,
2073,Os01g0371500,2,hypo - BGI (CHH context) - genes | AZU_Expressed_genes,Similar to Glutathione-S-transferase 19E50.,,,LOC_Os01g27390.1,LOC_Os01g27390,,glutathione transferase,,
2074,Os01g0373800,2,hypo - BGI (CHH context) - Upstream | AZU_Expressed_genes,Non-protein coding transcript.,,,None,None,,,,
2075,Os01g0382200,2,hypo - BGI (CG context) - genes | hypo - BGI (CHH context) - genes,Transferase family protein.,,,LOC_Os01g28474.1,LOC_Os01g28474,,ethanol <em>O</em>-acetyltransferase,,
2076,Os01g0386600,2,hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,"TGF-beta receptor, type I/II extracellular region family protein.",,,LOC_Os01g28980.1,LOC_Os01g28980,,,,
2077,Os01g0391600,2,hypo - Azucena (CHH context) - genes | hyper - BGI (CHH context) - genes,Conserved hypothetical protein.,,,None,None,,,,
2078,Os01g0392800,2,hypo - Azucena (CHH context) - genes | hyper - BGI (CHH context) - genes,Similar to DET1-like protein.,,,LOC_Os01g29820.1,LOC_Os01g29820,,,,
2079,Os01g0501000,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,Conserved hypothetical protein.,,,"LOC_Os01g31629.1,LOC_Os01g31629.2,LOC_Os01g31629.3",LOC_Os01g31629,,,,
2080,Os01g0501700,2,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Sec-independent translocase protein,,,"LOC_Os01g31680.1,LOC_Os01g31680.2",LOC_Os01g31680,,,,
2081,Os01g0506200,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - Upstream,Tetratricopeptide-like helical domain containing protein.,,,"LOC_Os01g32184.1,LOC_Os01g32184.2",LOC_Os01g32184,,,,
2082,Os01g0509800,2,hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream,Similar to Anther-specific proline-rich protein APG.,,,LOC_Os01g32630.1,LOC_Os01g32630,,triacylglycerol lipase,,
2083,Os01g0510200,2,AZU_Expressed_genes | BGI_Expressed_genes,Conserved hypothetical protein.,,,LOC_Os01g32670.1,LOC_Os01g32670,,,,
2084,Os01g0514000,2,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,Similar to 50S ribosomal protein L24e.,,,"LOC_Os01g33050.1,LOC_Os01g33050.2",LOC_Os01g33050,,,,
2085,Os01g0516900,2,hypo - BGI (CG context) - genes | hypo - BGI (CHH context) - genes,ABC transporter-like domain containing protein.,,,"LOC_Os01g33240.1,LOC_Os01g33260.1",LOC_Os01g33240,,,,
2086,Os01g0521600,2,hyper - Azucena (CHG context) - genes | hypo - BGI (CHH context) - Upstream,"Similar to NB-ARC domain containing protein, expressed.",,,LOC_Os01g33810.1,LOC_Os01g33810,,,,
2087,Os01g0540400,2,hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,"Transposable element protein, Premature leaf senescence, Chloroplast development",,,LOC_Os01g35860.1,LOC_Os01g35860,,,,
